State,County Name,FIPS State,FIPS County,FIPS
Alabama,Autauga,1,1,1
Alabama,Baldwin,1,3,2
Alabama,Barbour,1,5,4
Alabama,Bibb,1,7,5
Alabama,Blount,1,9,6
Alabama,Bullock,1,11,7
Alabama,Butler,1,13,8
Alabama,Calhoun,1,15,9
Alabama,Chambers,1,17,10
Alabama,Cherokee,1,19,11
Alabama,Chilton,1,21,12
Alabama,Choctaw,1,23,13
Alabama,Clarke,1,25,14
Alabama,Clay,1,27,15
Alabama,Cleburne,1,29,16
Alabama,Coffee,1,31,17
Alabama,Colbert,1,33,18
Alabama,Conecuh,1,35,19
Alabama,Coosa,1,37,20
Alabama,Covington,1,39,21
Alabama,Crenshaw,1,41,22
Alabama,Cullman,1,43,23
Alabama,Dale,1,45,24
Alabama,Dallas,1,47,25
Alabama,De Kalb,1,49,26
Alabama,Elmore,1,51,27
Alabama,Escambia,1,53,28
Alabama,Etowah,1,55,29
Alabama,Fayette,1,57,30
Alabama,Franklin,1,59,31
Alabama,Geneva,1,61,32
Alabama,Greene,1,63,33
Alabama,Hale,1,65,34
Alabama,Henry,1,67,35
Alabama,Houston,1,69,36
Alabama,Jackson,1,71,37
Alabama,Jefferson,1,73,38
Alabama,Lamar,1,75,39
Alabama,Lauderdale,1,77,40
Alabama,Lawrence,1,79,41
Alabama,Lee,1,81,42
Alabama,Limestone,1,83,43
Alabama,Lowndes,1,85,44
Alabama,Macon,1,87,45
Alabama,Madison,1,89,46
Alabama,Marengo,1,91,47
Alabama,Marion,1,93,48
Alabama,Marshall,1,95,49
Alabama,Mobile,1,97,50
Alabama,Monroe,1,99,51
Alabama,Montgomery,1,101,52
Alabama,Morgan,1,103,53
Alabama,Perry,1,105,54
Alabama,Pickens,1,107,55
Alabama,Pike,1,109,56
Alabama,Randolph,1,111,1001
Alabama,Russell,1,113,1003
Alabama,St Clair,1,115,1005
Alabama,Shelby,1,117,1007
Alabama,Sumter,1,119,1009
Alabama,Talladega,1,121,1011
Alabama,Tallapoosa,1,123,1013
Alabama,Tuscaloosa,1,125,1015
Alabama,Walker,1,127,1017
Alabama,Washington,1,129,1019
Alabama,Wilcox,1,131,1021
Alabama,Winston,1,133,1023
Alaska,Aleutians East,2,13,1025
Alaska,Aleutians West,2,16,1027
Alaska,Anchorage,2,20,1029
Alaska,Bethel,2,50,1031
Alaska,Bristol Bay,2,60,1033
Alaska,Denali,2,68,1035
Alaska,Dillingham,2,70,1037
Alaska,Fairbanks North Star,2,90,1039
Alaska,Haines,2,100,1041
Alaska,Juneau,2,110,1043
Alaska,Kenai Peninsula,2,122,1045
Alaska,Ketchikan Gateway,2,130,1047
Alaska,Kodiak Island,2,150,1049
Alaska,Kusilvak Census Area,2,158,1051
Alaska,Lake and Peninsula,2,164,1053
Alaska,Matanuska Susitna,2,170,1055
Alaska,Nome,2,180,1057
Alaska,North Slope,2,185,1059
Alaska,Northwest Arctic,2,188,1061
Alaska,Petersburg Borough,2,195,1063
Alaska,Prince Wales Ketchikan,2,201,1065
Alaska,Sitka,2,220,1067
Alaska,Skagway Hoonah Angoon,2,232,1069
Alaska,Southeast Fairbanks,2,240,1071
Alaska,Valdez Cordova,2,261,1073
Alaska,Wade Hampton,2,270,1075
Alaska,Wrangell Petersburg,2,280,1077
Alaska,Yakutat,2,282,1079
Alaska,Yukon Koyukuk,2,290,1081
Arizona,Apache,4,1,1083
Arizona,Cochise,4,3,1085
Arizona,Coconino,4,5,1087
Arizona,Gila,4,7,1089
Arizona,Graham,4,9,1091
Arizona,Greenlee,4,11,1093
Arizona,La Paz,4,12,1095
Arizona,Maricopa,4,13,1097
Arizona,Mohave,4,15,1099
Arizona,Navajo,4,17,1101
Arizona,Pima,4,19,1103
Arizona,Pinal,4,21,1105
Arizona,Santa Cruz,4,23,1107
Arizona,Yavapai,4,25,1109
Arizona,Yuma,4,27,1111
Arkansas,Arkansas,5,1,1113
Arkansas,Ashley,5,3,1115
Arkansas,Baxter,5,5,1117
Arkansas,Benton,5,7,1119
Arkansas,Boone,5,9,1121
Arkansas,Bradley,5,11,1123
Arkansas,Calhoun,5,13,1125
Arkansas,Carroll,5,15,1127
Arkansas,Chicot,5,17,1129
Arkansas,Clark,5,19,1131
Arkansas,Clay,5,21,1133
Arkansas,Cleburne,5,23,2013
Arkansas,Cleveland,5,25,2016
Arkansas,Columbia,5,27,2020
Arkansas,Conway,5,29,2050
Arkansas,Craighead,5,31,2060
Arkansas,Crawford,5,33,2068
Arkansas,Crittenden,5,35,2070
Arkansas,Cross,5,37,2090
Arkansas,Dallas,5,39,2100
Arkansas,Desha,5,41,2110
Arkansas,Drew,5,43,2122
Arkansas,Faulkner,5,45,2130
Arkansas,Franklin,5,47,2150
Arkansas,Fulton,5,49,2158
Arkansas,Garland,5,51,2164
Arkansas,Grant,5,53,2170
Arkansas,Greene,5,55,2180
Arkansas,Hempstead,5,57,2185
Arkansas,Hot Spring,5,59,2188
Arkansas,Howard,5,61,2195
Arkansas,Independence,5,63,2201
Arkansas,Izard,5,65,2220
Arkansas,Jackson,5,67,2232
Arkansas,Jefferson,5,69,2240
Arkansas,Johnson,5,71,2261
Arkansas,Lafayette,5,73,2270
Arkansas,Lawrence,5,75,2280
Arkansas,Lee,5,77,2282
Arkansas,Lincoln,5,79,2290
Arkansas,Little River,5,81,4001
Arkansas,Logan,5,83,4003
Arkansas,Lonoke,5,85,4005
Arkansas,Madison,5,87,4007
Arkansas,Marion,5,89,4009
Arkansas,Miller,5,91,4011
Arkansas,Mississippi,5,93,4012
Arkansas,Monroe,5,95,4013
Arkansas,Nevada,5,99,4015
Arkansas,Newton,5,101,4017
Arkansas,Ouachita,5,103,4019
Arkansas,Perry,5,105,4021
Arkansas,Phillips,5,107,4023
Arkansas,Pike,5,109,4025
Arkansas,Poinsett,5,111,4027
Arkansas,Polk,5,113,5001
Arkansas,Pope,5,115,5003
Arkansas,Prairie,5,117,5005
Arkansas,Pulaski,5,119,5007
Arkansas,Randolph,5,121,5009
Arkansas,St Francis,5,123,5011
Arkansas,Saline,5,125,5013
Arkansas,Scott,5,127,5015
Arkansas,Searcy,5,129,5017
Arkansas,Sebastian,5,131,5019
Arkansas,Sevier,5,133,5021
Arkansas,Sharp,5,135,5023
Arkansas,Stone,5,137,5025
Arkansas,Union,5,139,5027
Arkansas,Van Buren,5,141,5029
Arkansas,Washington,5,143,5031
Arkansas,White,5,145,5033
Arkansas,Woodruff,5,147,5035
Arkansas,Yell,5,149,5037
California,Alameda,6,1,5039
California,Alpine,6,3,5041
California,Amador,6,5,5043
California,Butte,6,7,5045
California,Calaveras,6,9,5047
California,Colusa,6,11,5049
California,Contra Costa,6,13,5051
California,Del Norte,6,15,5053
California,El Dorado,6,17,5055
California,Fresno,6,19,5057
California,Glenn,6,21,5059
California,Humboldt,6,23,5061
California,Imperial,6,25,5063
California,Inyo,6,27,5065
California,Kern,6,29,5067
California,Kings,6,31,5069
California,Lake,6,33,5071
California,Lassen,6,35,5073
California,Los Angeles,6,37,5075
California,Madera,6,39,5077
California,Marin,6,41,5079
California,Mariposa,6,43,5081
California,Mendocino,6,45,5083
California,Merced,6,47,5085
California,Modoc,6,49,5087
California,Mono,6,51,5089
California,Monterey,6,53,5091
California,Napa,6,55,5093
California,Nevada,6,57,5095
California,Orange,6,59,5097
California,Placer,6,61,5099
California,Plumas,6,63,5101
California,Riverside,6,65,5103
California,Sacramento,6,67,5105
California,San Benito,6,69,5107
California,San Bernardino,6,71,5109
California,San Diego,6,73,5111
California,San Francisco,6,75,5113
California,San Joaquin,6,77,5115
California,San Luis Obispo,6,79,5117
California,San Mateo,6,81,5119
California,Santa Barbara,6,83,5121
California,Santa Clara,6,85,5123
California,Santa Cruz,6,87,5125
California,Shasta,6,89,5127
California,Sierra,6,91,5129
California,Siskiyou,6,93,5131
California,Solano,6,95,5133
California,Sonoma,6,97,5135
California,Stanislaus,6,99,5137
California,Sutter,6,101,5139
California,Tehama,6,103,5141
California,Trinity,6,105,5143
California,Tulare,6,107,5145
California,Tuolumne,6,109,5147
California,Ventura,6,111,5149
California,Yolo,6,113,6001
California,Yuba,6,115,6003
Colorado,Adams,8,1,6005
Colorado,Alamosa,8,3,6007
Colorado,Arapahoe,8,5,6009
Colorado,Archuleta,8,7,6011
Colorado,Baca,8,9,6013
Colorado,Bent,8,11,6015
Colorado,Boulder,8,13,6017
Colorado,Broomfield,8,14,6019
Colorado,Chaffee,8,15,6021
Colorado,Cheyenne,8,17,6023
Colorado,Clear Creek,8,19,6025
Colorado,Conejos,8,21,6027
Colorado,Costilla,8,23,6029
Colorado,Crowley,8,25,6031
Colorado,Custer,8,27,6033
Colorado,Delta,8,29,6035
Colorado,Denver,8,31,6037
Colorado,Dolores,8,33,6039
Colorado,Douglas,8,35,6041
Colorado,Eagle,8,37,6043
Colorado,Elbert,8,39,6045
Colorado,El Paso,8,41,6047
Colorado,Fremont,8,43,6049
Colorado,Garfield,8,45,6051
Colorado,Gilpin,8,47,6053
Colorado,Grand,8,49,6055
Colorado,Gunnison,8,51,6057
Colorado,Hinsdale,8,53,6059
Colorado,Huerfano,8,55,6061
Colorado,Jackson,8,57,6063
Colorado,Jefferson,8,59,6065
Colorado,Kiowa,8,61,6067
Colorado,Kit Carson,8,63,6069
Colorado,Lake,8,65,6071
Colorado,La Plata,8,67,6073
Colorado,Larimer,8,69,6075
Colorado,Las Animas,8,71,6077
Colorado,Lincoln,8,73,6079
Colorado,Logan,8,75,6081
Colorado,Mesa,8,77,6083
Colorado,Mineral,8,79,6085
Colorado,Moffat,8,81,6087
Colorado,Montezuma,8,83,6089
Colorado,Montrose,8,85,6091
Colorado,Morgan,8,87,6093
Colorado,Otero,8,89,6095
Colorado,Ouray,8,91,6097
Colorado,Park,8,93,6099
Colorado,Phillips,8,95,6101
Colorado,Pitkin,8,97,6103
Colorado,Prowers,8,99,6105
Colorado,Pueblo,8,101,6107
Colorado,Rio Blanco,8,103,6109
Colorado,Rio Grande,8,105,6111
Colorado,Routt,8,107,6113
Colorado,Saguache,8,109,6115
Colorado,San Juan,8,111,8001
Colorado,San Miguel,8,113,8003
Colorado,Sedgwick,8,115,8005
Colorado,Summit,8,117,8007
Colorado,Teller,8,119,8009
Colorado,Washington,8,121,8011
Colorado,Weld,8,123,8013
Colorado,Yuma,8,125,8014
Connecticut,Fairfield,9,1,8015
Connecticut,Hartford,9,3,8017
Connecticut,Litchfield,9,5,8019
Connecticut,Middlesex,9,7,8021
Connecticut,New Haven,9,9,8023
Connecticut,New London,9,11,8025
Connecticut,Tolland,9,13,8027
Connecticut,Windham,9,15,8029
Delaware,Kent,10,1,8031
Delaware,New Castle,10,3,8033
Delaware,Sussex,10,5,8035
District of Columbia,District of Columbia,11,1,8037
District of Columbia,Montgomery,11,31,8039
Florida,Alachua,12,1,8041
Florida,Baker,12,3,8043
Florida,Bay,12,5,8045
Florida,Bradford,12,7,8047
Florida,Brevard,12,9,8049
Florida,Broward,12,11,8051
Florida,Calhoun,12,13,8053
Florida,Charlotte,12,15,8055
Florida,Citrus,12,17,8057
Florida,Clay,12,19,8059
Florida,Collier,12,21,8061
Florida,Columbia,12,23,8063
Florida,De Soto,12,27,8065
Florida,Dixie,12,29,8067
Florida,Duval,12,31,8069
Florida,Escambia,12,33,8071
Florida,Flagler,12,35,8073
Florida,Franklin,12,37,8075
Florida,Gadsden,12,39,8077
Florida,Gilchrist,12,41,8079
Florida,Glades,12,43,8081
Florida,Gulf,12,45,8083
Florida,Hamilton,12,47,8085
Florida,Hardee,12,49,8087
Florida,Hendry,12,51,8089
Florida,Hernando,12,53,8091
Florida,Highlands,12,55,8093
Florida,Hillsborough,12,57,8095
Florida,Holmes,12,59,8097
Florida,Indian River,12,61,8099
Florida,Jackson,12,63,8101
Florida,Jefferson,12,65,8103
Florida,Lafayette,12,67,8105
Florida,Lake,12,69,8107
Florida,Lee,12,71,8109
Florida,Leon,12,73,8111
Florida,Levy,12,75,8113
Florida,Liberty,12,77,8115
Florida,Madison,12,79,8117
Florida,Manatee,12,81,8119
Florida,Marion,12,83,8121
Florida,Martin,12,85,8123
Florida,Miami-Dade,12,86,8125
Florida,Monroe,12,87,9001
Florida,Nassau,12,89,9003
Florida,Okaloosa,12,91,9005
Florida,Okeechobee,12,93,9007
Florida,Orange,12,95,9009
Florida,Osceola,12,97,9011
Florida,Palm Beach,12,99,9013
Florida,Pasco,12,101,9015
Florida,Pinellas,12,103,10001
Florida,Polk,12,105,10003
Florida,Putnam,12,107,10005
Florida,St Johns,12,109,11001
Florida,St Lucie,12,111,11031
Florida,Santa Rosa,12,113,12001
Florida,Sarasota,12,115,12003
Florida,Seminole,12,117,12005
Florida,Sumter,12,119,12007
Florida,Suwannee,12,121,12009
Florida,Taylor,12,123,12011
Florida,Union,12,125,12013
Florida,Volusia,12,127,12015
Florida,Wakulla,12,129,12017
Florida,Walton,12,131,12019
Florida,Washington,12,133,12021
Georgia,Appling,13,1,12023
Georgia,Atkinson,13,3,12027
Georgia,Bacon,13,5,12029
Georgia,Baker,13,7,12031
Georgia,Baldwin,13,9,12033
Georgia,Banks,13,11,12035
Georgia,Barrow,13,13,12037
Georgia,Bartow,13,15,12039
Georgia,Ben Hill,13,17,12041
Georgia,Berrien,13,19,12043
Georgia,Bibb,13,21,12045
Georgia,Bleckley,13,23,12047
Georgia,Brantley,13,25,12049
Georgia,Brooks,13,27,12051
Georgia,Bryan,13,29,12053
Georgia,Bulloch,13,31,12055
Georgia,Burke,13,33,12057
Georgia,Butts,13,35,12059
Georgia,Calhoun,13,37,12061
Georgia,Camden,13,39,12063
Georgia,Candler,13,43,12065
Georgia,Carroll,13,45,12067
Georgia,Catoosa,13,47,12069
Georgia,Charlton,13,49,12071
Georgia,Chatham,13,51,12073
Georgia,Chattahoochee,13,53,12075
Georgia,Chattooga,13,55,12077
Georgia,Cherokee,13,57,12079
Georgia,Clarke,13,59,12081
Georgia,Clay,13,61,12083
Georgia,Clayton,13,63,12085
Georgia,Clinch,13,65,12086
Georgia,Cobb,13,67,12087
Georgia,Coffee,13,69,12089
Georgia,Colquitt,13,71,12091
Georgia,Columbia,13,73,12093
Georgia,Cook,13,75,12095
Georgia,Coweta,13,77,12097
Georgia,Crawford,13,79,12099
Georgia,Crisp,13,81,12101
Georgia,Dade,13,83,12103
Georgia,Dawson,13,85,12105
Georgia,Decatur,13,87,12107
Georgia,De Kalb,13,89,12109
Georgia,Dodge,13,91,12111
Georgia,Dooly,13,93,12113
Georgia,Dougherty,13,95,12115
Georgia,Douglas,13,97,12117
Georgia,Early,13,99,12119
Georgia,Echols,13,101,12121
Georgia,Effingham,13,103,12123
Georgia,Elbert,13,105,12125
Georgia,Emanuel,13,107,12127
Georgia,Evans,13,109,12129
Georgia,Fannin,13,111,12131
Georgia,Fayette,13,113,12133
Georgia,Floyd,13,115,13001
Georgia,Forsyth,13,117,13003
Georgia,Franklin,13,119,13005
Georgia,Fulton,13,121,13007
Georgia,Gilmer,13,123,13009
Georgia,Glascock,13,125,13011
Georgia,Glynn,13,127,13013
Georgia,Gordon,13,129,13015
Georgia,Grady,13,131,13017
Georgia,Greene,13,133,13019
Georgia,Gwinnett,13,135,13021
Georgia,Habersham,13,137,13023
Georgia,Hall,13,139,13025
Georgia,Hancock,13,141,13027
Georgia,Haralson,13,143,13029
Georgia,Harris,13,145,13031
Georgia,Hart,13,147,13033
Georgia,Heard,13,149,13035
Georgia,Henry,13,151,13037
Georgia,Houston,13,153,13039
Georgia,Irwin,13,155,13043
Georgia,Jackson,13,157,13045
Georgia,Jasper,13,159,13047
Georgia,Jeff Davis,13,161,13049
Georgia,Jefferson,13,163,13051
Georgia,Jenkins,13,165,13053
Georgia,Johnson,13,167,13055
Georgia,Jones,13,169,13057
Georgia,Lamar,13,171,13059
Georgia,Lanier,13,173,13061
Georgia,Laurens,13,175,13063
Georgia,Lee,13,177,13065
Georgia,Liberty,13,179,13067
Georgia,Lincoln,13,181,13069
Georgia,Long,13,183,13071
Georgia,Lowndes,13,185,13073
Georgia,Lumpkin,13,187,13075
Georgia,McDuffie,13,189,13077
Georgia,McIntosh,13,191,13079
Georgia,Macon,13,193,13081
Georgia,Madison,13,195,13083
Georgia,Marion,13,197,13085
Georgia,Meriwether,13,199,13087
Georgia,Miller,13,201,13089
Georgia,Mitchell,13,205,13091
Georgia,Monroe,13,207,13093
Georgia,Montgomery,13,209,13095
Georgia,Morgan,13,211,13097
Georgia,Murray,13,213,13099
Georgia,Muscogee,13,215,13101
Georgia,Newton,13,217,13103
Georgia,Oconee,13,219,13105
Georgia,Oglethorpe,13,221,13107
Georgia,Paulding,13,223,13109
Georgia,Peach,13,225,13111
Georgia,Pickens,13,227,13113
Georgia,Pierce,13,229,13115
Georgia,Pike,13,231,13117
Georgia,Polk,13,233,13119
Georgia,Pulaski,13,235,13121
Georgia,Putnam,13,237,13123
Georgia,Quitman,13,239,13125
Georgia,Rabun,13,241,13127
Georgia,Randolph,13,243,13129
Georgia,Richmond,13,245,13131
Georgia,Rockdale,13,247,13133
Georgia,Schley,13,249,13135
Georgia,Screven,13,251,13137
Georgia,Seminole,13,253,13139
Georgia,Spalding,13,255,13141
Georgia,Stephens,13,257,13143
Georgia,Stewart,13,259,13145
Georgia,Sumter,13,261,13147
Georgia,Talbot,13,263,13149
Georgia,Taliaferro,13,265,13151
Georgia,Tattnall,13,267,13153
Georgia,Taylor,13,269,13155
Georgia,Telfair,13,271,13157
Georgia,Terrell,13,273,13159
Georgia,Thomas,13,275,13161
Georgia,Tift,13,277,13163
Georgia,Toombs,13,279,13165
Georgia,Towns,13,281,13167
Georgia,Treutlen,13,283,13169
Georgia,Troup,13,285,13171
Georgia,Turner,13,287,13173
Georgia,Twiggs,13,289,13175
Georgia,Union,13,291,13177
Georgia,Upson,13,293,13179
Georgia,Walker,13,295,13181
Georgia,Walton,13,297,13183
Georgia,Ware,13,299,13185
Georgia,Warren,13,301,13187
Georgia,Washington,13,303,13189
Georgia,Wayne,13,305,13191
Georgia,Webster,13,307,13193
Georgia,Wheeler,13,309,13195
Georgia,White,13,311,13197
Georgia,Whitfield,13,313,13199
Georgia,Wilcox,13,315,13201
Georgia,Wilkes,13,317,13205
Georgia,Wilkinson,13,319,13207
Georgia,Worth,13,321,13209
Hawaii,Hawaii,15,1,13211
Hawaii,Honolulu,15,3,13213
Hawaii,Kauai,15,7,13215
Hawaii,Maui,15,9,13217
Idaho,Ada,16,1,13219
Idaho,Adams,16,3,13221
Idaho,Bannock,16,5,13223
Idaho,Bear Lake,16,7,13225
Idaho,Benewah,16,9,13227
Idaho,Bingham,16,11,13229
Idaho,Blaine,16,13,13231
Idaho,Boise,16,15,13233
Idaho,Bonner,16,17,13235
Idaho,Bonneville,16,19,13237
Idaho,Boundary,16,21,13239
Idaho,Butte,16,23,13241
Idaho,Camas,16,25,13243
Idaho,Canyon,16,27,13245
Idaho,Caribou,16,29,13247
Idaho,Cassia,16,31,13249
Idaho,Clark,16,33,13251
Idaho,Clearwater,16,35,13253
Idaho,Custer,16,37,13255
Idaho,Elmore,16,39,13257
Idaho,Franklin,16,41,13259
Idaho,Fremont,16,43,13261
Idaho,Gem,16,45,13263
Idaho,Gooding,16,47,13265
Idaho,Idaho,16,49,13267
Idaho,Jefferson,16,51,13269
Idaho,Jerome,16,53,13271
Idaho,Kootenai,16,55,13273
Idaho,Latah,16,57,13275
Idaho,Lemhi,16,59,13277
Idaho,Lewis,16,61,13279
Idaho,Lincoln,16,63,13281
Idaho,Madison,16,65,13283
Idaho,Minidoka,16,67,13285
Idaho,Nez Perce,16,69,13287
Idaho,Oneida,16,71,13289
Idaho,Owyhee,16,73,13291
Idaho,Payette,16,75,13293
Idaho,Power,16,77,13295
Idaho,Shoshone,16,79,13297
Idaho,Teton,16,81,13299
Idaho,Twin Falls,16,83,13301
Idaho,Valley,16,85,13303
Idaho,Washington,16,87,13305
Illinois,Adams,17,1,13307
Illinois,Alexander,17,3,13309
Illinois,Bond,17,5,13311
Illinois,Boone,17,7,13313
Illinois,Brown,17,9,13315
Illinois,Bureau,17,11,13317
Illinois,Calhoun,17,13,13319
Illinois,Carroll,17,15,13321
Illinois,Cass,17,17,15001
Illinois,Champaign,17,19,15003
Illinois,Christian,17,21,15007
Illinois,Clark,17,23,15009
Illinois,Clay,17,25,16001
Illinois,Clinton,17,27,16003
Illinois,Coles,17,29,16005
Illinois,Cook,17,31,16007
Illinois,Crawford,17,33,16009
Illinois,Cumberland,17,35,16011
Illinois,De Kalb,17,37,16013
Illinois,Dewitt,17,39,16015
Illinois,Douglas,17,41,16017
Illinois,Du Page,17,43,16019
Illinois,Edgar,17,45,16021
Illinois,Edwards,17,47,16023
Illinois,Effingham,17,49,16025
Illinois,Fayette,17,51,16027
Illinois,Ford,17,53,16029
Illinois,Franklin,17,55,16031
Illinois,Fulton,17,57,16033
Illinois,Gallatin,17,59,16035
Illinois,Greene,17,61,16037
Illinois,Grundy,17,63,16039
Illinois,Hamilton,17,65,16041
Illinois,Hancock,17,67,16043
Illinois,Hardin,17,69,16045
Illinois,Henderson,17,71,16047
Illinois,Henry,17,73,16049
Illinois,Iroquois,17,75,16051
Illinois,Jackson,17,77,16053
Illinois,Jasper,17,79,16055
Illinois,Jefferson,17,81,16057
Illinois,Jersey,17,83,16059
Illinois,Jo Daviess,17,85,16061
Illinois,Johnson,17,87,16063
Illinois,Kane,17,89,16065
Illinois,Kankakee,17,91,16067
Illinois,Kendall,17,93,16069
Illinois,Knox,17,95,16071
Illinois,Lake,17,97,16073
Illinois,La Salle,17,99,16075
Illinois,Lawrence,17,101,16077
Illinois,Lee,17,103,16079
Illinois,Livingston,17,105,16081
Illinois,Logan,17,107,16083
Illinois,McDonough,17,109,16085
Illinois,McHenry,17,111,16087
Illinois,Mclean,17,113,17001
Illinois,Macon,17,115,17003
Illinois,Macoupin,17,117,17005
Illinois,Madison,17,119,17007
Illinois,Marion,17,121,17009
Illinois,Marshall,17,123,17011
Illinois,Mason,17,125,17013
Illinois,Massac,17,127,17015
Illinois,Menard,17,129,17017
Illinois,Mercer,17,131,17019
Illinois,Monroe,17,133,17021
Illinois,Montgomery,17,135,17023
Illinois,Morgan,17,137,17025
Illinois,Moultrie,17,139,17027
Illinois,Ogle,17,141,17029
Illinois,Peoria,17,143,17031
Illinois,Perry,17,145,17033
Illinois,Piatt,17,147,17035
Illinois,Pike,17,149,17037
Illinois,Pope,17,151,17039
Illinois,Pulaski,17,153,17041
Illinois,Putnam,17,155,17043
Illinois,Randolph,17,157,17045
Illinois,Richland,17,159,17047
Illinois,Rock Island,17,161,17049
Illinois,St Clair,17,163,17051
Illinois,Saline,17,165,17053
Illinois,Sangamon,17,167,17055
Illinois,Schuyler,17,169,17057
Illinois,Scott,17,171,17059
Illinois,Shelby,17,173,17061
Illinois,Stark,17,175,17063
Illinois,Stephenson,17,177,17065
Illinois,Tazewell,17,179,17067
Illinois,Union,17,181,17069
Illinois,Vermilion,17,183,17071
Illinois,Wabash,17,185,17073
Illinois,Warren,17,187,17075
Illinois,Washington,17,189,17077
Illinois,Wayne,17,191,17079
Illinois,White,17,193,17081
Illinois,Whiteside,17,195,17083
Illinois,Will,17,197,17085
Illinois,Williamson,17,199,17087
Illinois,Winnebago,17,201,17089
Illinois,Woodford,17,203,17091
Indiana,Adams,18,1,17093
Indiana,Allen,18,3,17095
Indiana,Bartholomew,18,5,17097
Indiana,Benton,18,7,17099
Indiana,Blackford,18,9,17101
Indiana,Boone,18,11,17103
Indiana,Brown,18,13,17105
Indiana,Carroll,18,15,17107
Indiana,Cass,18,17,17109
Indiana,Clark,18,19,17111
Indiana,Clay,18,21,17113
Indiana,Clinton,18,23,17115
Indiana,Crawford,18,25,17117
Indiana,Daviess,18,27,17119
Indiana,Dearborn,18,29,17121
Indiana,Decatur,18,31,17123
Indiana,De Kalb,18,33,17125
Indiana,Delaware,18,35,17127
Indiana,Dubois,18,37,17129
Indiana,Elkhart,18,39,17131
Indiana,Fayette,18,41,17133
Indiana,Floyd,18,43,17135
Indiana,Fountain,18,45,17137
Indiana,Franklin,18,47,17139
Indiana,Fulton,18,49,17141
Indiana,Gibson,18,51,17143
Indiana,Grant,18,53,17145
Indiana,Greene,18,55,17147
Indiana,Hamilton,18,57,17149
Indiana,Hancock,18,59,17151
Indiana,Harrison,18,61,17153
Indiana,Hendricks,18,63,17155
Indiana,Henry,18,65,17157
Indiana,Howard,18,67,17159
Indiana,Huntington,18,69,17161
Indiana,Jackson,18,71,17163
Indiana,Jasper,18,73,17165
Indiana,Jay,18,75,17167
Indiana,Jefferson,18,77,17169
Indiana,Jennings,18,79,17171
Indiana,Johnson,18,81,17173
Indiana,Knox,18,83,17175
Indiana,Kosciusko,18,85,17177
Indiana,Lagrange,18,87,17179
Indiana,Lake,18,89,17181
Indiana,La Porte,18,91,17183
Indiana,Lawrence,18,93,17185
Indiana,Madison,18,95,17187
Indiana,Marion,18,97,17189
Indiana,Marshall,18,99,17191
Indiana,Martin,18,101,17193
Indiana,Miami,18,103,17195
Indiana,Monroe,18,105,17197
Indiana,Montgomery,18,107,17199
Indiana,Morgan,18,109,17201
Indiana,Newton,18,111,17203
Indiana,Noble,18,113,18001
Indiana,Ohio,18,115,18003
Indiana,Orange,18,117,18005
Indiana,Owen,18,119,18007
Indiana,Parke,18,121,18009
Indiana,Perry,18,123,18011
Indiana,Pike,18,125,18013
Indiana,Porter,18,127,18015
Indiana,Posey,18,129,18017
Indiana,Pulaski,18,131,18019
Indiana,Putnam,18,133,18021
Indiana,Randolph,18,135,18023
Indiana,Ripley,18,137,18025
Indiana,Rush,18,139,18027
Indiana,St Joseph,18,141,18029
Indiana,Scott,18,143,18031
Indiana,Shelby,18,145,18033
Indiana,Spencer,18,147,18035
Indiana,Starke,18,149,18037
Indiana,Steuben,18,151,18039
Indiana,Sullivan,18,153,18041
Indiana,Switzerland,18,155,18043
Indiana,Tippecanoe,18,157,18045
Indiana,Tipton,18,159,18047
Indiana,Union,18,161,18049
Indiana,Vanderburgh,18,163,18051
Indiana,Vermillion,18,165,18053
Indiana,Vigo,18,167,18055
Indiana,Wabash,18,169,18057
Indiana,Warren,18,171,18059
Indiana,Warrick,18,173,18061
Indiana,Washington,18,175,18063
Indiana,Wayne,18,177,18065
Indiana,Wells,18,179,18067
Indiana,White,18,181,18069
Indiana,Whitley,18,183,18071
Iowa,Adair,19,1,18073
Iowa,Adams,19,3,18075
Iowa,Allamakee,19,5,18077
Iowa,Appanoose,19,7,18079
Iowa,Audubon,19,9,18081
Iowa,Benton,19,11,18083
Iowa,Black Hawk,19,13,18085
Iowa,Boone,19,15,18087
Iowa,Bremer,19,17,18089
Iowa,Buchanan,19,19,18091
Iowa,Buena Vista,19,21,18093
Iowa,Butler,19,23,18095
Iowa,Calhoun,19,25,18097
Iowa,Carroll,19,27,18099
Iowa,Cass,19,29,18101
Iowa,Cedar,19,31,18103
Iowa,Cerro Gordo,19,33,18105
Iowa,Cherokee,19,35,18107
Iowa,Chickasaw,19,37,18109
Iowa,Clarke,19,39,18111
Iowa,Clay,19,41,18113
Iowa,Clayton,19,43,18115
Iowa,Clinton,19,45,18117
Iowa,Crawford,19,47,18119
Iowa,Dallas,19,49,18121
Iowa,Davis,19,51,18123
Iowa,Decatur,19,53,18125
Iowa,Delaware,19,55,18127
Iowa,Des Moines,19,57,18129
Iowa,Dickinson,19,59,18131
Iowa,Dubuque,19,61,18133
Iowa,Emmet,19,63,18135
Iowa,Fayette,19,65,18137
Iowa,Floyd,19,67,18139
Iowa,Franklin,19,69,18141
Iowa,Fremont,19,71,18143
Iowa,Greene,19,73,18145
Iowa,Grundy,19,75,18147
Iowa,Guthrie,19,77,18149
